target,text
SALARY,INB-BULK-UPLD/929160589426/SALARY/MAY/2023/May
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/463072380384/Thomas Kaufman/Axis Bank/UPI
MERCHENT,UPI/P2M/315325919544/Robert Foster/HDFC Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/860931889486/Tina Boyer/State Bank
SALARY,INB-BULK-UPLD/768430760792/SALARY/JAN/2020/Jan
SALARY,INB-BULK-UPLD/260580430874/SALARY/SEP/2021/Sep
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/507404672625/SALARY/JUL/2020/Jul
BANK_TRANSFER,UPI/P2A/961022607586/Anita Esparza/Axis Bank/UPI
BANK_TRANSFER,UPI/P2A/675106489304/Richard Hanson/Yes Bank/UPI
BANK_TRANSFER,UPI/P2A/778110626860/Amanda Harper/Axis Bank/UPI
MERCHENT,UPI/P2M/717274083206/Rose Page/Fedral Bank
BANK_TRANSFER,UPI/P2A/571094427622/Michael Davis/ICICI Bank/UPI
SALARY,INB-BULK-UPLD/426833053220/SALARY/AUG/2022/Aug
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/669852529378/SALARY/APR/2021/Apr
BANK_TRANSFER,UPI/P2A/750350727996/William Hobbs/Fedral Bank/UPI
BANK_TRANSFER,UPI/P2A/877736062116/Sandra Hall/Axis Bank/UPI
MERCHENT,UPI/P2M/984562942113/Jennifer Wolf/HDFC Bank
BANK_TRANSFER,UPI/P2A/298106657429/Laura Hunt/State Bank/UPI
BANK_TRANSFER,UPI/P2A/428964116290/Jamie Hamilton/ICICI Bank/UPI
BANK_TRANSFER,UPI/P2A/101716927768/Steven Craig/Axis Bank/UPI
SALARY,INB-BULK-UPLD/559853937046/SALARY/FEB/2020/Feb
BANK_TRANSFER,UPI/P2A/824234357254/Mary Pena/Axis Bank/UPI
MERCHENT,UPI/P2M/388656464282/Ethan Mendoza/ICICI Bank
BANK_TRANSFER,UPI/P2A/917168849080/Adam Dean/ICICI Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/944563606814/SALARY/JAN/2022/Jan
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/624596966609/Jason Shah/State Bank
SALARY,INB-BULK-UPLD/252900994083/SALARY/OCT/2020/Oct
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/545476893459/SALARY/AUG/2022/Aug
BANK_TRANSFER,UPI/P2A/731780720074/Elizabeth Avery/Axis Bank/UPI
SALARY,INB-BULK-UPLD/268883661376/SALARY/APR/2023/Apr
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/492454791158/Amanda Bryant/State Bank
SALARY,INB-BULK-UPLD/339887066698/SALARY/JUN/2021/Jun
MERCHENT,UPI/P2M/218468820325/Kevin Gordon/ICICI Bank
SALARY,INB-BULK-UPLD/305337095020/SALARY/OCT/2023/Oct
SALARY,INB-BULK-UPLD/502745004311/SALARY/MAY/2020/May
MERCHENT,UPI/P2M/519926116476/Brian Nichols/Yes Bank
MERCHENT,UPI/P2M/913955679937/Stephanie Foley/HDFC Bank
MERCHENT,UPI/P2M/354824611007/Shannon Aguilar/Fedral Bank
SALARY,INB-BULK-UPLD/778074338991/SALARY/APR/2023/Apr
BANK_TRANSFER,UPI/P2A/396762024094/Kenneth Young/HDFC Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/106498458117/Leslie Lewis/Axis Bank
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/307125141978/SALARY/MAR/2022/Mar
MERCHENT,UPI/P2M/463307125746/Patrick Johnston/HDFC Bank
SALARY,INB-BULK-UPLD/781613640265/SALARY/AUG/2021/Aug
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/672571763203/Brian Crawford/Fedral Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/814181131375/Breanna Barry/Axis Bank/UPI
BANK_TRANSFER,UPI/P2A/538454916462/Katie Davis/ICICI Bank/UPI
MERCHENT,UPI/P2M/378988446542/Terry Kramer/Fedral Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/900123989707/Dustin Hoover/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/637348592306/Denise Lee/Yes Bank/UPI
MERCHENT,UPI/P2M/432475070627/Michael Rodriguez/Axis Bank
SALARY,INB-BULK-UPLD/590856747036/SALARY/NOV/2020/Nov
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/553704059454/Ashley Goodwin/Fedral Bank
MERCHENT,UPI/P2M/237762757256/Grace Davis/Yes Bank
BANK_TRANSFER,UPI/P2A/737090426573/Peter Hernandez/Fedral Bank/UPI
SALARY,INB-BULK-UPLD/866827785736/SALARY/SEP/2022/Sep
MERCHENT,UPI/P2M/358246271073/Bryan Saunders/HDFC Bank
SALARY,INB-BULK-UPLD/166674333746/SALARY/APR/2020/Apr
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/546702699069/SALARY/MAR/2020/Mar
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/849823684279/SALARY/OCT/2022/Oct
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/453826769508/SALARY/OCT/2022/Oct
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/535858692427/Robyn Smith/Axis Bank/UPI
MERCHENT,UPI/P2M/176262818346/Morgan Ortega/Axis Bank
MERCHENT,UPI/P2M/233250540933/Jesse Owens/Axis Bank
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/496934303869/Monica Carroll/HDFC Bank
BANK_TRANSFER,UPI/P2A/139233126199/Scott White/State Bank/UPI
BANK_TRANSFER,UPI/P2A/707107513731/Paula Frost/Yes Bank/UPI
BANK_TRANSFER,UPI/P2A/490084643463/Nancy Anderson/HDFC Bank/UPI
MERCHENT,UPI/P2M/828100366501/Jacob Ashley/State Bank
SALARY,INB-BULK-UPLD/835917264700/SALARY/APR/2023/Apr
SALARY,INB-BULK-UPLD/869410113444/SALARY/MAY/2020/May
SALARY,INB-BULK-UPLD/158792874719/SALARY/JUN/2020/Jun
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/846329732805/SALARY/FEB/2022/Feb
SALARY,INB-BULK-UPLD/229695508781/SALARY/JUL/2020/Jul
BANK_TRANSFER,UPI/P2A/618305741097/Shannon Buck/State Bank/UPI
BANK_TRANSFER,UPI/P2A/913741500923/Wendy Miller/ICICI Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/827887753903/Joe Cruz MD/ICICI Bank/UPI
BANK_TRANSFER,UPI/P2A/171205165322/Beth Ramirez/HDFC Bank/UPI
BANK_TRANSFER,UPI/P2A/921329055977/Phillip Whitehead/Fedral Bank/UPI
SALARY,INB-BULK-UPLD/443621802443/SALARY/JAN/2023/Jan
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/911466330510/SALARY/OCT/2023/Oct
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/381569016501/John Phillips/State Bank
SALARY,INB-BULK-UPLD/394178952754/SALARY/SEP/2021/Sep
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/183376469312/Melissa Chen/Axis Bank
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/613356791271/SALARY/DEC/2021/Dec
BANK_TRANSFER,UPI/P2A/870011459571/Sheena Villegas/HDFC Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/730909630129/Deborah Rodriguez/State Bank
BANK_TRANSFER,UPI/P2A/237390461360/Nicholas Sampson/Fedral Bank/UPI
SALARY,INB-BULK-UPLD/483080142034/SALARY/JUN/2020/Jun
MERCHENT,UPI/P2M/960271466476/Kerri Roberts/ICICI Bank
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/136270326581/Danny Riley/Axis Bank/UPI
BANK_TRANSFER,UPI/P2A/632102395253/John Lynn/Axis Bank/UPI
SALARY,INB-BULK-UPLD/491709703824/SALARY/APR/2020/Apr
SALARY,INB-BULK-UPLD/339196206435/SALARY/MAY/2021/May
BANK_TRANSFER,UPI/P2A/359604123949/Lindsay Hardy/State Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/185454030351/SALARY/MAY/2020/May
SALARY,INB-BULK-UPLD/933981844811/SALARY/MAR/2021/Mar
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/971882339539/SALARY/APR/2023/Apr
SALARY,INB-BULK-UPLD/284456726563/SALARY/JUN/2020/Jun
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/721272153445/Ana Kim/State Bank
MERCHENT,UPI/P2M/626786928874/Teresa Mitchell/HDFC Bank
MERCHENT,UPI/P2M/341074317402/Jason Perry/Yes Bank
BANK_TRANSFER,UPI/P2A/695235061943/Raymond Orr/Axis Bank/UPI
MERCHENT,UPI/P2M/351633551354/Daniel Walker/State Bank
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/708281685038/SALARY/JAN/2023/Jan
SALARY,INB-BULK-UPLD/496943199606/SALARY/MAY/2023/May
MERCHENT,UPI/P2M/102341106047/Suzanne Hernandez/Yes Bank
BANK_TRANSFER,UPI/P2A/246332380382/Ryan Williams/HDFC Bank/UPI
BANK_TRANSFER,UPI/P2A/720904480639/Anthony Riley/State Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/410527911444/Cole Williams/State Bank
SALARY,INB-BULK-UPLD/532730054800/SALARY/FEB/2023/Feb
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/445435586460/Lindsey Golden/Yes Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/974377924306/Kevin Miles/Axis Bank/UPI
MERCHENT,UPI/P2M/125523666323/Jenna Richardson/State Bank
MERCHENT,UPI/P2M/599832042137/Mr. Paul Noble/Fedral Bank
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/381300010536/SALARY/MAY/2021/May
MERCHENT,UPI/P2M/573894056663/Keith Brown/HDFC Bank
BANK_TRANSFER,UPI/P2A/771891539876/Renee Berry/Yes Bank/UPI
BANK_TRANSFER,UPI/P2A/564632889962/Nicholas Tran/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/314074528875/William Anthony/Fedral Bank/UPI
SALARY,INB-BULK-UPLD/694950264584/SALARY/MAY/2021/May
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/104797787323/SALARY/AUG/2023/Aug
BANK_TRANSFER,UPI/P2A/902065689483/Timothy Sanchez/Fedral Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/224202856059/Samuel Schmidt/State Bank/UPI
MERCHENT,UPI/P2M/802715999052/William Herman/Axis Bank
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/342491353190/SALARY/AUG/2023/Aug
SALARY,INB-BULK-UPLD/181072363604/SALARY/JUN/2022/Jun
SALARY,INB-BULK-UPLD/517737303193/SALARY/DEC/2020/Dec
BANK_TRANSFER,UPI/P2A/755524730170/Virginia Williamson/State Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/687596888534/Brian Brown/Yes Bank/UPI
MERCHENT,UPI/P2M/845201358478/Randall Dunn/Axis Bank
BANK_TRANSFER,UPI/P2A/204327493604/Emma Gilbert/Fedral Bank/UPI
MERCHENT,UPI/P2M/664934452873/Dale Steele/HDFC Bank
SALARY,INB-BULK-UPLD/667724102643/SALARY/JUL/2022/Jul
SALARY,INB-BULK-UPLD/788617750235/SALARY/AUG/2020/Aug
SALARY,INB-BULK-UPLD/353059474552/SALARY/AUG/2022/Aug
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/587187347279/SALARY/NOV/2022/Nov
MERCHENT,UPI/P2M/249050212510/Joyce Arias/ICICI Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/477764307430/Brittney Cardenas/Axis Bank/UPI
MERCHENT,UPI/P2M/923675913367/Scott Spence/HDFC Bank
BANK_TRANSFER,UPI/P2A/801154440830/Kevin Navarro/Yes Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/443628684594/Thomas James/HDFC Bank
MERCHENT,UPI/P2M/143664130642/Melissa Miller/Yes Bank
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/183411320508/SALARY/MAR/2021/Mar
SALARY,INB-BULK-UPLD/988546485047/SALARY/SEP/2023/Sep
BANK_TRANSFER,UPI/P2A/229517855960/Patricia Chapman/ICICI Bank/UPI
MERCHENT,UPI/P2M/489061954719/Timothy Stevens/Axis Bank
BANK_TRANSFER,UPI/P2A/779753493323/Rachel Luna/ICICI Bank/UPI
BANK_TRANSFER,UPI/P2A/666127227093/Beth Hunter/Yes Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/167587622420/SALARY/OCT/2023/Oct
BANK_TRANSFER,UPI/P2A/870181847934/Amy Thomas/Fedral Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/965357956193/Steven Martinez/Fedral Bank
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/955486809614/Brandon Patterson/HDFC Bank/UPI
BANK_TRANSFER,UPI/P2A/470043899875/Tiffany Perez/HDFC Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/606502035202/Maria Snyder/ICICI Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/418533322330/David Cole/HDFC Bank
SALARY,INB-BULK-UPLD/861979829138/SALARY/OCT/2021/Oct
MERCHENT,UPI/P2M/740306846553/Robert Palmer/HDFC Bank
MERCHENT,UPI/P2M/831164619997/Dwayne Morrison/Fedral Bank
SALARY,INB-BULK-UPLD/343272892240/SALARY/JUN/2020/Jun
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/874807763877/Claudia Moore/ICICI Bank/UPI
MERCHENT,UPI/P2M/816106554521/John Moore/State Bank
MERCHENT,UPI/P2M/673320175386/Tabitha Becker/Yes Bank
SALARY,INB-BULK-UPLD/604166545126/SALARY/OCT/2022/Oct
MERCHENT,UPI/P2M/646813936666/Benjamin Lopez/HDFC Bank
SALARY,INB-BULK-UPLD/885125016815/SALARY/SEP/2022/Sep
SALARY,INB-BULK-UPLD/177387850526/SALARY/AUG/2021/Aug
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/591742457267/SALARY/JAN/2023/Jan
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/750179954239/Anne Davis/ICICI Bank
SALARY,INB-BULK-UPLD/692274328999/SALARY/FEB/2022/Feb
SALARY,INB-BULK-UPLD/706892132656/SALARY/AUG/2023/Aug
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/866939690517/SALARY/SEP/2022/Sep
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/412909678044/Richard Morris/HDFC Bank
SALARY,INB-BULK-UPLD/661522432273/SALARY/JUN/2023/Jun
SALARY,INB-BULK-UPLD/357078823168/SALARY/AUG/2020/Aug
BANK_TRANSFER,UPI/P2A/600940322568/Frank Howard/HDFC Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/314237251253/Cynthia Edwards/ICICI Bank
SALARY,INB-BULK-UPLD/944130368347/SALARY/JUN/2020/Jun
SALARY,INB-BULK-UPLD/428912486690/SALARY/FEB/2023/Feb
MERCHENT,UPI/P2M/554302262953/John Jensen/HDFC Bank
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/560306714218/Nathaniel Mitchell/Axis Bank
SALARY,INB-BULK-UPLD/977824629791/SALARY/NOV/2022/Nov
BANK_TRANSFER,UPI/P2A/904920243494/Susan Fox/HDFC Bank/UPI
MERCHENT,UPI/P2M/919628508311/Amanda Pearson/HDFC Bank
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/213669035336/SALARY/JUL/2020/Jul
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/981454183265/James Black/State Bank
BANK_TRANSFER,UPI/P2A/195892378395/Brian Mata/Fedral Bank/UPI
MERCHENT,UPI/P2M/659903984043/Ashley Marshall/Fedral Bank
SALARY,INB-BULK-UPLD/155316352190/SALARY/AUG/2022/Aug
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/801539506852/David Ortiz/Fedral Bank/UPI
SALARY,INB-BULK-UPLD/999796022183/SALARY/MAR/2020/Mar
SALARY,INB-BULK-UPLD/799012360635/SALARY/MAR/2023/Mar
SALARY,INB-BULK-UPLD/763803380070/SALARY/JUL/2020/Jul
BANK_TRANSFER,UPI/P2A/919589027017/Laura Castro/HDFC Bank/UPI
SALARY,INB-BULK-UPLD/298247111094/SALARY/SEP/2020/Sep
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/643953406628/Alejandro Powell/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/343321583455/SALARY/OCT/2020/Oct
SALARY,INB-BULK-UPLD/412957421836/SALARY/JUL/2022/Jul
BANK_TRANSFER,UPI/P2A/242307621826/Jacob Davis/Yes Bank/UPI
SALARY,INB-BULK-UPLD/965424247480/SALARY/JAN/2023/Jan
SALARY,INB-BULK-UPLD/369123184956/SALARY/SEP/2021/Sep
SALARY,INB-BULK-UPLD/413125563439/SALARY/FEB/2020/Feb
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/783567144844/Jillian Pugh/Yes Bank/UPI
SALARY,INB-BULK-UPLD/750400812119/SALARY/JUL/2022/Jul
MERCHENT,UPI/P2M/788445262160/Stacey Hess/Axis Bank
SALARY,INB-BULK-UPLD/599784795479/SALARY/AUG/2021/Aug
MERCHENT,UPI/P2M/361431723696/Amanda Rodriguez/Axis Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/809316415721/Nathan Solis/Fedral Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/458367208035/Natalie Walker/State Bank
SALARY,INB-BULK-UPLD/718022017696/SALARY/OCT/2022/Oct
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/447244229033/SALARY/JAN/2021/Jan
SALARY,INB-BULK-UPLD/960377155907/SALARY/NOV/2021/Nov
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/248366963427/Daniel Becker/Axis Bank/UPI
MERCHENT,UPI/P2M/524823585275/Nicole Brown/ICICI Bank
MERCHENT,UPI/P2M/568700278434/Paul Best/Fedral Bank
BANK_TRANSFER,UPI/P2A/986916914872/April Gibbs/State Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/562147151582/Robert Willis/Fedral Bank/UPI
BANK_TRANSFER,UPI/P2A/513466641495/Tommy Davis/ICICI Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/517643181340/SALARY/DEC/2022/Dec
MERCHENT,UPI/P2M/743088106318/Brandon Gonzales/Fedral Bank
MERCHENT,UPI/P2M/414238859872/Nicole Graham/Yes Bank
BANK_TRANSFER,UPI/P2A/419862214791/Michael Schneider/Fedral Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/792350241248/Kristen Thomas/Axis Bank
MERCHENT,UPI/P2M/272061267942/Jennifer Cobb PhD/Fedral Bank
BANK_TRANSFER,UPI/P2A/255498573447/Maria Andrews/ICICI Bank/UPI
MERCHENT,UPI/P2M/965758174175/David Crawford/ICICI Bank
SALARY,INB-BULK-UPLD/771213278286/SALARY/SEP/2021/Sep
BANK_TRANSFER,UPI/P2A/598388204230/Kelsey Phillips/State Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/681529479267/Brian Molina/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/376375084842/Alan Giles/Yes Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/749837068617/Kevin King/Axis Bank
MERCHENT,UPI/P2M/735487151864/Joan Walker/ICICI Bank
SALARY,INB-BULK-UPLD/578624864118/SALARY/SEP/2022/Sep
MERCHENT,UPI/P2M/704596301795/Ian Edwards/ICICI Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/676283719631/Rachel Jones/HDFC Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/136523967294/Kevin Perkins/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/293817911481/Dan Green/Yes Bank
BANK_TRANSFER,UPI/P2A/775748453269/Nancy Young/HDFC Bank/UPI
MERCHENT,UPI/P2M/930431025491/Todd Jacobson/Axis Bank
BANK_TRANSFER,UPI/P2A/819076958317/Juan Morgan/Yes Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/522430359688/SALARY/JUN/2021/Jun
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/426089006952/Tracy Ortiz/Fedral Bank
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/695031424288/SALARY/DEC/2022/Dec
BANK_TRANSFER,UPI/P2A/527601947098/Carl Wheeler/State Bank/UPI
BANK_TRANSFER,UPI/P2A/879228090058/Stephanie Wise MD/Yes Bank/UPI
BANK_TRANSFER,UPI/P2A/642059246965/Nicholas Lawrence/ICICI Bank/UPI
SALARY,INB-BULK-UPLD/524567724979/SALARY/AUG/2021/Aug
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/820704427890/SALARY/OCT/2022/Oct
BANK_TRANSFER,UPI/P2A/734041395361/Richard Garcia/Yes Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/397376193514/Steven Fernandez/HDFC Bank/UPI
SALARY,INB-BULK-UPLD/867858792154/SALARY/MAR/2021/Mar
BANK_TRANSFER,UPI/P2A/106259795742/Adrian Moses/Yes Bank/UPI
MERCHENT,UPI/P2M/512234615290/Natasha Huynh/State Bank
BANK_TRANSFER,UPI/P2A/581211434854/Suzanne Perez/Yes Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/989212770263/SALARY/OCT/2022/Oct
MERCHENT,UPI/P2M/304762687680/Angela Ware/State Bank
BANK_TRANSFER,UPI/P2A/633914027077/Thomas Cole/State Bank/UPI
SALARY,INB-BULK-UPLD/133640838462/SALARY/NOV/2022/Nov
BANK_TRANSFER,UPI/P2A/144582782340/Jessica Cook/HDFC Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/345835135071/Kristin Hull/ICICI Bank/UPI
BANK_TRANSFER,UPI/P2A/707260232399/Brian Lozano/Yes Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/780944301181/SALARY/APR/2022/Apr
BANK_TRANSFER,UPI/P2A/410907825509/Jacob Thompson/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/179490662729/Edward Lopez/ICICI Bank
SALARY,INB-BULK-UPLD/343664683858/SALARY/DEC/2023/Dec
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/495179456874/Lindsey Rodriguez/Yes Bank/UPI
MERCHENT,UPI/P2M/962913398395/Kenneth Gilbert/Axis Bank
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/352449478957/SALARY/FEB/2020/Feb
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/873060517948/Megan Jimenez/Axis Bank/UPI
BANK_TRANSFER,UPI/P2A/273905327654/Justin Nguyen/ICICI Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/528527991039/Paul Baker/State Bank/UPI
SALARY,INB-BULK-UPLD/718627241833/SALARY/NOV/2021/Nov
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/278811375701/SALARY/FEB/2021/Feb
BANK_TRANSFER,UPI/P2A/813695703966/Sandra Mccann/State Bank/UPI
MERCHENT,UPI/P2M/616515225453/Sarah Alexander/Yes Bank
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/935019668598/Tamara Nelson/Yes Bank/UPI
BANK_TRANSFER,UPI/P2A/169484820559/Matthew Pena/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/486535673595/Marissa Reed/Yes Bank/UPI
SALARY,INB-BULK-UPLD/351605335609/SALARY/FEB/2022/Feb
BANK_TRANSFER,UPI/P2A/542354122117/Patricia Barnett/Axis Bank/UPI
MERCHENT,UPI/P2M/408286925175/Rodney Porter/ICICI Bank
BANK_TRANSFER,UPI/P2A/843216614178/Anthony Newton/Axis Bank/UPI
BANK_TRANSFER,UPI/P2A/896003216026/Lisa Vance/Axis Bank/UPI
BANK_TRANSFER,UPI/P2A/972311192265/Justin Garcia/Yes Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/575232444797/SALARY/JAN/2021/Jan
